phe1_name	phe2_name	gcor	gcor_SE	zscore	P	phe1_isBinary	phe2_isBinary	ToMultiply	gcor_old	zscore_old
BUN	SAP	0.1432	0.0794	1.8047	0.0711	False	True	-1	-0.1432	-1.8047
BUN	SAS	0.2593	0.2139	1.2119	0.2255	False	True	-1	-0.2593	-1.2119
BUN	SCS	0.04	0.1388	0.2885	0.773	False	True	-1	-0.04	-0.2885
BUN	SH	0.1819	0.1668	1.0905	0.2755	False	True	-1	-0.1819	-1.0905
BUN	SS	-0.0396	0.092	-0.4298	0.6673	False	True	-1	0.0396	0.4298
BUN	Sar	-0.0565	0.1002	-0.5642	0.5726	False	True	-1	0.0565	0.5642
BUN	SkC	NA	NA	NA	NA	False	True	-1	NA	NA
BUN	T2D	0.1011	0.0431	2.3454	0.019	False	True	-1	-0.1011	-2.3454
BUN	TC	-0.0081	0.0554	-0.1452	0.8845	False	False	1	-0.0081	-0.1452
BUN	TP	-0.089	0.0579	-1.5376	0.1241	False	False	1	-0.089	-1.5376
BUN	Tat	0.0031	0.1535	0.0201	0.9839	False	True	-1	-0.0031	-0.0201
BUN	Ton	0.0047	0.1322	0.0352	0.9719	False	True	-1	-0.0047	-0.0352
BUN	UA	0.0744	0.0657	1.1325	0.2574	False	False	1	0.0744	1.1325
BUN	UC	0.0298	0.1055	0.2826	0.7775	False	True	-1	-0.0298	-0.2826
BUN	UP	0.1904	0.1608	1.1843	0.2363	False	True	-1	-0.1904	-1.1843
BUN	Urt	-0.0073	0.0981	-0.0748	0.9404	False	True	-1	0.0073	0.0748
BUN	VA	NA	NA	NA	NA	False	True	-1	NA	NA
BUN	WBC	-0.003	0.0495	-0.0603	0.9519	False	False	1	-0.003	-0.0603
BUN	sCr	0.4041	0.051	7.9166	2.44e-15	False	False	1	0.4041	7.9166
BW	BW	1.0	2.5756e-06	388261.462	0.0	False	False	1	1.0	388261.462
BW	Br	NA	NA	NA	NA	False	True	-1	NA	NA
BW	Bro	NA	NA	NA	NA	False	True	-1	NA	NA
BW	BtC	NA	NA	NA	NA	False	True	-1	NA	NA
BW	C01D	0.1236	0.0437	2.825	0.0047	False	True	-1	-0.1236	-2.825
BW	C02	0.2853	0.06	4.7535	1.9988e-06	False	True	-1	-0.2853	-4.7535
BW	C03	0.4201	0.0534	7.8608	3.8161e-15	False	True	-1	-0.4201	-7.8608
BW	C07	0.212	0.0519	4.0872	4.3664e-05	False	True	-1	-0.212	-4.0872
BW	C08	0.2095	0.0363	5.775	7.6936e-09	False	True	-1	-0.2095	-5.775
BW	C09	0.276	0.0409	6.7565	1.4135e-11	False	True	-1	-0.276	-6.7565
BW	C10AA	-0.0005	0.0429	-0.012	0.9904	False	True	-1	0.0005	0.012
BW	CA_Un	0.0258	0.24	0.1077	0.9142	False	True	-1	-0.0258	-0.1077
BW	CB	NA	NA	NA	NA	False	True	-1	NA	NA
BW	CC	0.0869	0.0527	1.6489	0.0992	False	True	-1	-0.0869	-1.6489
BW	CD	0.2131	0.137	1.5558	0.1198	False	True	-1	-0.2131	-1.5558
BW	CF	0.0273	0.1503	0.1814	0.8561	False	True	-1	-0.0273	-0.1814
BW	CG	-0.2799	0.3346	-0.8367	0.4027	False	True	-1	0.2799	0.8367
BW	CHB	0.0917	0.0769	1.1915	0.2335	False	True	-1	-0.0917	-1.1915
BW	CHC	-0.0873	0.0691	-1.2639	0.2063	False	True	-1	0.0873	1.2639
BW	CHF	0.323	0.0734	4.4013	1.076e-05	False	True	-1	-0.323	-4.4013
BW	CL	0.2402	0.0578	4.1574	3.2186e-05	False	True	-1	-0.2402	-4.1574
BW	COPD	-0.0219	0.0596	-0.3669	0.7137	False	True	-1	0.0219	0.3669
BW	CP	0.0122	0.0818	0.1487	0.8818	False	True	-1	-0.0122	-0.1487
BW	CS	NA	NA	NA	NA	False	True	-1	NA	NA
BW	CRF	0.3729	0.2609	1.4293	0.1529	False	True	-1	-0.3729	-1.4293
BW	CRP	0.368	0.1402	2.6257	0.0086	False	False	1	0.368	2.6257
BW	CSOM	-0.0816	0.15	-0.5442	0.5863	False	True	-1	0.0816	0.5442
BW	CTS	-0.0065	0.0891	-0.0728	0.942	False	True	-1	0.0065	0.0728
BW	CVD	NA	NA	NA	NA	False	True	-1	NA	NA
BW	Ca	-0.0958	0.0407	-2.3517	0.0187	False	False	1	-0.0958	-2.3517
BW	Car	0.2645	0.1756	1.5064	0.132	False	True	-1	-0.2645	-1.5064
BW	Cat	0.0352	0.0633	0.5563	0.578	False	True	-1	-0.0352	-0.5563
BW	CeAn	0.0199	0.0608	0.327	0.7437	False	True	-1	-0.0199	-0.327
BW	CeC	-0.0848	0.0915	-0.9267	0.3541	False	True	-1	0.0848	0.9267
BW	ChG	NA	NA	NA	NA	False	True	-1	NA	NA
BW	ChP	0.0835	0.1067	0.7828	0.4338	False	True	-1	-0.0835	-0.7828
BW	ChS	-0.0228	0.1461	-0.1559	0.8761	False	True	-1	0.0228	0.1559
BW	Cho	0.1294	0.0771	1.6797	0.093	False	True	-1	-0.1294	-1.6797
BW	Cir	0.1036	0.1302	0.7952	0.4265	False	True	-1	-0.1036	-0.7952
BW	Co	0.1008	0.1442	0.6991	0.4845	False	True	-1	-0.1008	-0.6991
BW	Cys	NA	NA	NA	NA	False	True	-1	NA	NA
BW	DBP	0.2473	0.0327	7.566	3.8488e-14	False	False	1	0.2473	7.566
BW	DC	NA	NA	NA	NA	False	True	-1	NA	NA
BW	DN	0.2524	0.0924	2.7314	0.0063	False	True	-1	-0.2524	-2.7314
BW	Dep	NA	NA	NA	NA	False	True	-1	NA	NA
BW	Dip	-0.295	0.2417	-1.2206	0.2223	False	True	-1	0.295	1.2206
BW	Dys	NA	NA	NA	NA	False	True	-1	NA	NA
BW	EC	-0.0619	0.0681	-0.909	0.3633	False	True	-1	0.0619	0.909
BW	EM	-0.0012	0.0961	-0.0124	0.9901	False	True	-1	0.0012	0.0124
BW	EOS	0.0669	0.0325	2.0586	0.0395	False	False	1	0.0669	2.0586
BW	EV	NA	NA	NA	NA	False	True	-1	NA	NA
BW	EcP	NA	NA	NA	NA	False	True	-1	NA	NA
BW	EnC	0.1963	0.0768	2.5546	0.0106	False	True	-1	-0.1963	-2.5546
BW	Ep	0.1744	0.1256	1.3885	0.165	False	True	-1	-0.1744	-1.3885
BW	FA	0.033	0.0874	0.3779	0.7055	False	True	-1	-0.033	-0.3779
BW	FNP	-0.0581	0.2035	-0.2854	0.7753	False	True	-1	0.0581	0.2854
BW	FS	-0.0306	0.0788	-0.3876	0.6983	False	True	-1	0.0306	0.3876
BW	GBP	-0.0139	0.1286	-0.1079	0.9141	False	True	-1	0.0139	0.1079
BW	GC	-0.007	0.053	-0.1328	0.8943	False	True	-1	0.007	0.1328
BW	GD	-0.0509	0.0465	-1.0966	0.2728	False	True	-1	0.0509	1.0966
BW	GERD	0.1195	0.164	0.7287	0.4662	False	True	-1	-0.1195	-0.7287
BW	GGT	0.0409	0.0474	0.8646	0.3873	False	False	1	0.0409	0.8646
BW	GP	-0.1244	0.0989	-1.2576	0.2085	False	True	-1	0.1244	1.2576
BW	GU	-0.0539	0.0612	-0.8808	0.3784	False	True	-1	0.0539	0.8808
BW	Gla	-0.0717	0.0455	-1.576	0.115	False	True	-1	0.0717	1.576
BW	Glucose	0.0935	0.0519	1.8011	0.0717	False	False	1	0.0935	1.8011
BW	Goi	NA	NA	NA	NA	False	True	-1	NA	NA
BW	H03A	0.1479	0.0958	1.544	0.1226	False	True	-1	-0.1479	-1.544
BW	HAV	NA	NA	NA	NA	False	True	-1	NA	NA
BW	HC	0.1284	0.1761	0.7294	0.4658	False	True	-1	-0.1284	-0.7294
BW	HD	0.1158	0.1416	0.8176	0.4136	False	True	-1	-0.1158	-0.8176
BW	HDLC	-0.2399	0.068	-3.5267	0.0004	False	False	1	-0.2399	-3.5267
BW	HI	-0.0646	0.1111	-0.5813	0.5611	False	True	-1	0.0646	0.5813
BW	HL	0.0097	0.1783	0.0543	0.9567	False	True	-1	-0.0097	-0.0543
BW	Hb	0.0452	0.0313	1.4431	0.149	False	False	1	0.0452	1.4431
BW	HbA1c	0.0611	0.0524	1.1655	0.2438	False	False	1	0.0611	1.1655
BW	Hei	0.541	0.0171	31.6402	1.035e-219	False	False	1	0.541	31.6402
BW	Her	NA	NA	NA	NA	False	True	-1	NA	NA
BW	Ht	0.0409	0.0298	1.3706	0.1705	False	False	1	0.0409	1.3706
BW	Hype	-0.0674	0.0838	-0.8044	0.4212	False	True	-1	0.0674	0.8044
BW	Hypo	0.0609	0.1217	0.5006	0.6166	False	True	-1	-0.0609	-0.5006
BW	IDA	-0.3294	0.5672	-0.5808	0.5614	False	True	-1	0.3294	0.5808
BW	IH	-0.0257	0.0646	-0.397	0.6913	False	True	-1	0.0257	0.397
BW	ILD	NA	NA	NA	NA	False	True	-1	NA	NA
BW	IN	0.0822	0.0821	1.0018	0.3164	False	True	-1	-0.0822	-1.0018
BW	IS	0.1963	0.0475	4.1327	3.5858e-05	False	True	-1	-0.1963	-4.1327
BW	ITP	-0.147	0.287	-0.5122	0.6085	False	True	-1	0.147	0.5122
BW	Ile	NA	NA	NA	NA	False	True	-1	NA	NA
BW	InH	-0.1214	0.072	-1.6865	0.0917	False	True	-1	0.1214	1.6865
BW	Ins	-0.0318	0.1152	-0.2762	0.7824	False	True	-1	0.0318	0.2762
BW	Iri	-0.0189	0.1094	-0.1724	0.8631	False	True	-1	0.0189	0.1724
BW	JRA	NA	NA	NA	NA	False	True	-1	NA	NA
BW	Kel	-0.0004	0.067	-0.0058	0.9954	False	True	-1	0.0004	0.0058
BW	L04	-0.0967	0.0682	-1.4167	0.1566	False	True	-1	0.0967	1.4167
BW	LDLC	-0.0534	0.0474	-1.1261	0.2601	False	False	1	-0.0534	-1.1261
BW	LYM	0.1211	0.0368	3.2926	0.001	False	False	1	0.1211	3.2926
BW	LiC	-0.041	0.2018	-0.2031	0.8391	False	True	-1	0.041	0.2031
BW	LuC	-0.2587	0.1411	-1.8339	0.0667	False	True	-1	0.2587	1.8339
BW	M01A	0.2753	0.0839	3.2795	0.001	False	True	-1	-0.2753	-3.2795
BW	M05B	-0.2138	0.0758	-2.8212	0.0048	False	True	-1	0.2138	2.8212
BW	MA	NA	NA	NA	NA	False	True	-1	NA	NA
BW	MAP	0.243	0.0323	7.5285	5.1334e-14	False	False	1	0.243	7.5285
BW	MCH	-0.0133	0.0332	-0.3996	0.6895	False	False	1	-0.0133	-0.3996
BW	MCHC	0.0064	0.042	0.1518	0.8794	False	False	1	0.0064	0.1518
BW	MCV	-0.0165	0.0292	-0.5646	0.5724	False	False	1	-0.0165	-0.5646
BW	MG	0.1901	0.1663	1.1432	0.2529	False	True	-1	-0.1901	-1.1432
BW	MI	0.058	0.0489	1.1854	0.2358	False	True	-1	-0.058	-1.1854
BW	ML	0.0896	0.1418	0.6319	0.5275	False	True	-1	-0.0896	-0.6319
BW	MON	-0.0126	0.035	-0.36	0.7189	False	False	1	-0.0126	-0.36
BW	Mas	-0.0823	0.1093	-0.7525	0.4518	False	True	-1	0.0823	0.7525
BW	Men	0.0269	0.0916	0.2937	0.769	False	True	-1	-0.0269	-0.2937
BW	Myo	0.0047	0.1054	0.0442	0.9647	False	True	-1	-0.0047	-0.0442
BW	N02A	0.7235	1.674	0.4322	0.6656	False	True	-1	-0.7235	-0.4322
BW	N02BA	0.1365	0.0406	3.3642	0.0008	False	True	-1	-0.1365	-3.3642
BW	N02BE	NA	NA	NA	NA	False	True	-1	NA	NA
BW	N02C	-0.032	0.1133	-0.2822	0.7778	False	True	-1	0.032	0.2822
BW	N06A	-0.0679	0.0926	-0.7335	0.4633	False	True	-1	0.0679	0.7335
BW	NB	NA	NA	NA	NA	False	True	-1	NA	NA
BW	NEU	0.0051	0.037	0.1378	0.8904	False	False	1	0.0051	0.1378
BW	NMI	-0.1897	0.0772	-2.4565	0.014	False	True	-1	0.1897	2.4565
BW	NP	0.093	0.102	0.9123	0.3616	False	True	-1	-0.093	-0.9123
BW	NS	0.0048	0.1115	0.0429	0.9658	False	True	-1	-0.0048	-0.0429
BW	OC	-0.0559	0.1388	-0.4026	0.6873	False	True	-1	0.0559	0.4026
BW	OP	-0.2563	0.0619	-4.1417	3.448e-05	False	True	-1	0.2563	4.1417
BW	OvC	0.0814	0.1095	0.7435	0.4572	False	True	-1	-0.0814	-0.7435
BW	PA	-0.2822	0.2157	-1.3082	0.1908	False	True	-1	0.2822	1.3082
BW	PAD	0.054	0.0559	0.9659	0.3341	False	True	-1	-0.054	-0.9659
BW	PD	NA	NA	NA	NA	False	True	-1	NA	NA
BW	PE	-0.2706	0.1684	-1.6067	0.1081	False	True	-1	0.2706	1.6067
BW	PF	NA	NA	NA	NA	False	True	-1	NA	NA
BW	PKD	0.0667	0.1301	0.5126	0.6083	False	True	-1	-0.0667	-0.5126
BW	PLC	-0.2141	0.1804	-1.1868	0.2353	False	True	-1	0.2141	1.1868
BW	SBP	0.2164	0.0351	6.1663	6.9891e-10	False	False	1	0.2164	6.1663
BW	SD	0.0327	0.149	0.2191	0.8266	False	True	-1	-0.0327	-0.2191
BW	SLE	-0.0769	0.0905	-0.8503	0.3952	False	True	-1	0.0769	0.8503
BW	Sch	0.0887	0.1129	0.7858	0.432	False	True	-1	-0.0887	-0.7858
BW	T1D	0.0808	0.1123	0.7195	0.4718	False	True	-1	-0.0808	-0.7195
BW	TBil	0.0048	0.021	0.2308	0.8174	False	False	1	0.0048	0.2308
BW	TG	0.1508	0.0443	3.4017	0.0007	False	False	1	0.1508	3.4017
BW	TS	NA	NA	NA	NA	False	True	-1	NA	NA
BW	ThC	0.0984	0.233	0.4224	0.6728	False	True	-1	-0.0984	-0.4224
BW	Typ	-0.2136	0.1951	-1.0951	0.2735	False	True	-1	0.2136	1.0951
BW	UAP	0.0599	0.0553	1.0829	0.2789	False	True	-1	-0.0599	-1.0829
BW	UF	-0.0246	0.0452	-0.5443	0.5862	False	True	-1	0.0246	0.5443
BW	Uro	-0.0394	0.0416	-0.9457	0.3443	False	True	-1	0.0394	0.9457
BW	Uve	-0.0395	0.1089	-0.3622	0.7172	False	True	-1	0.0395	0.3622
BW	Var	0.2304	0.1426	1.6161	0.1061	False	True	-1	-0.2304	-1.6161
BW	Zos	-0.0649	0.1814	-0.3577	0.7205	False	True	-1	0.0649	0.3577
BW	PLT	-0.1143	0.0259	-4.4214	9.8055e-06	False	False	1	-0.1143	-4.4214
BW	PM	0.0195	0.0725	0.2694	0.7877	False	True	-1	-0.0195	-0.2694
BW	PP	0.1281	0.0438	2.9253	0.0034	False	False	1	0.1281	2.9253
BW	PT	-0.1653	0.0739	-2.2355	0.0254	False	True	-1	0.1653	2.2355
BW	PaC	0.0528	0.1415	0.373	0.7092	False	True	-1	-0.0528	-0.373
BW	PeD	NA	NA	NA	NA	False	True	-1	NA	NA
BW	Per	-0.2142	0.3268	-0.6555	0.5122	False	True	-1	0.2142	0.6555
BW	Pl	0.1067	0.1312	0.8132	0.4161	False	True	-1	-0.1067	-0.8132
BW	Pn	-0.125	0.0731	-1.71	0.0873	False	True	-1	0.125	1.71
BW	Pne	0.0818	0.0968	0.8454	0.3979	False	True	-1	-0.0818	-0.8454
BW	Pneu	-0.3595	0.3101	-1.1594	0.2463	False	True	-1	0.3595	1.1594
BW	Pol	-0.1781	0.0493	-3.6091	0.0003	False	True	-1	0.1781	3.6091
BW	PrC	-0.1097	0.0477	-2.2995	0.0215	False	True	-1	0.1097	2.2995
BW	PsV	-0.0932	0.0835	-1.1159	0.2644	False	True	-1	0.0932	1.1159
BW	Pye	NA	NA	NA	NA	False	True	-1	NA	NA
BW	R03A	0.0594	0.0569	1.045	0.296	False	True	-1	-0.0594	-1.045
BW	R03BA	-0.0128	0.0601	-0.2123	0.8319	False	True	-1	0.0128	0.2123
BW	R06A	0.0493	0.0653	0.7552	0.4502	False	True	-1	-0.0493	-0.7552
BW	RA	-0.1363	0.0552	-2.4702	0.0135	False	True	-1	0.1363	2.4702
BW	RBC	0.0362	0.0293	1.2324	0.2178	False	False	1	0.0362	1.2324
BW	RD	-0.0251	0.0873	-0.2874	0.7738	False	True	-1	0.0251	0.2874
BW	RF	-0.0877	0.152	-0.5768	0.5641	False	True	-1	0.0877	0.5768
BW	RP	-0.1391	0.1373	-1.0137	0.3107	False	True	-1	0.1391	1.0137
BW	RW	NA	NA	NA	NA	False	True	-1	NA	NA
BW	S01E	0.0974	0.0939	1.0375	0.2995	False	True	-1	-0.0974	-1.0375
BW	SAP	0.1049	0.046	2.2793	0.0226	False	True	-1	-0.1049	-2.2793
BW	SAS	0.3125	0.1987	1.5731	0.1157	False	True	-1	-0.3125	-1.5731
BW	SCS	0.2449	0.1284	1.9071	0.0565	False	True	-1	-0.2449	-1.9071
BW	SH	0.153	0.109	1.4033	0.1605	False	True	-1	-0.153	-1.4033
BW	SS	-0.015	0.0633	-0.2367	0.8129	False	True	-1	0.015	0.2367
BW	Sar	-0.0041	0.0639	-0.0642	0.9488	False	True	-1	0.0041	0.0642
BW	SkC	NA	NA	NA	NA	False	True	-1	NA	NA
BW	T2D	0.2235	0.0548	4.0764	4.5733e-05	False	True	-1	-0.2235	-4.0764
BW	TC	-0.1502	0.0367	-4.0914	4.2884e-05	False	False	1	-0.1502	-4.0914
BW	TP	-0.0041	0.0371	-0.112	0.9108	False	False	1	-0.0041	-0.112
BW	Tat	0.0625	0.1052	0.5939	0.5526	False	True	-1	-0.0625	-0.5939
BW	Ton	-0.0893	0.1033	-0.8649	0.3871	False	True	-1	0.0893	0.8649
BW	UA	0.1609	0.0474	3.3967	0.0007	False	False	1	0.1609	3.3967
BW	UC	-0.0747	0.0703	-1.0627	0.2879	False	True	-1	0.0747	1.0627
BW	UP	0.0948	0.1086	0.8735	0.3824	False	True	-1	-0.0948	-0.8735
BW	Urt	-0.169	0.0833	-2.0292	0.0424	False	True	-1	0.169	2.0292
BW	VA	NA	NA	NA	NA	False	True	-1	NA	NA
BW	WBC	0.0575	0.0308	1.8662	0.062	False	False	1	0.0575	1.8662
BW	sCr	0.1809	0.0313	5.7786	7.5333e-09	False	False	1	0.1809	5.7786
Br	Br	0.9988	2.8489	0.3506	0.7259	True	True	1	0.9988	0.3506
Br	Bro	NA	NA	NA	NA	True	True	1	NA	NA
Br	BtC	NA	NA	NA	NA	True	True	1	NA	NA
Br	C01D	NA	NA	NA	NA	True	True	1	NA	NA
Br	C02	NA	NA	NA	NA	True	True	1	NA	NA
Br	C03	NA	NA	NA	NA	True	True	1	NA	NA
Br	C07	NA	NA	NA	NA	True	True	1	NA	NA
Br	C08	NA	NA	NA	NA	True	True	1	NA	NA
Br	C09	NA	NA	NA	NA	True	True	1	NA	NA
Br	C10AA	NA	NA	NA	NA	True	True	1	NA	NA
Br	CA_Un	NA	NA	NA	NA	True	True	1	NA	NA
Br	CB	NA	NA	NA	NA	True	True	1	NA	NA
Br	CC	NA	NA	NA	NA	True	True	1	NA	NA
Br	CD	NA	NA	NA	NA	True	True	1	NA	NA
Br	CF	NA	NA	NA	NA	True	True	1	NA	NA
Br	CG	NA	NA	NA	NA	True	True	1	NA	NA
Br	CHB	NA	NA	NA	NA	True	True	1	NA	NA
Br	CHC	NA	NA	NA	NA	True	True	1	NA	NA
Br	CHF	NA	NA	NA	NA	True	True	1	NA	NA
Br	CL	NA	NA	NA	NA	True	True	1	NA	NA
Br	COPD	NA	NA	NA	NA	True	True	1	NA	NA
Br	CP	NA	NA	NA	NA	True	True	1	NA	NA
Br	CS	NA	NA	NA	NA	True	True	1	NA	NA
Br	CRF	NA	NA	NA	NA	True	True	1	NA	NA
Br	CRP	NA	NA	NA	NA	True	False	-1	NA	NA
Br	CSOM	NA	NA	NA	NA	True	True	1	NA	NA
Br	CTS	NA	NA	NA	NA	True	True	1	NA	NA
Br	CVD	NA	NA	NA	NA	True	True	1	NA	NA
Br	Ca	NA	NA	NA	NA	True	False	-1	NA	NA
Br	Car	NA	NA	NA	NA	True	True	1	NA	NA
Br	Cat	NA	NA	NA	NA	True	True	1	NA	NA
Br	CeAn	NA	NA	NA	NA	True	True	1	NA	NA
Br	CeC	NA	NA	NA	NA	True	True	1	NA	NA
Br	ChG	NA	NA	NA	NA	True	True	1	NA	NA
Br	ChP	NA	NA	NA	NA	True	True	1	NA	NA
Br	ChS	NA	NA	NA	NA	True	True	1	NA	NA
Br	Cho	NA	NA	NA	NA	True	True	1	NA	NA
Br	Cir	NA	NA	NA	NA	True	True	1	NA	NA
Br	Co	NA	NA	NA	NA	True	True	1	NA	NA
Br	Cys	NA	NA	NA	NA	True	True	1	NA	NA
Br	DBP	NA	NA	NA	NA	True	False	-1	NA	NA
Br	DC	NA	NA	NA	NA	True	True	1	NA	NA
Br	DN	NA	NA	NA	NA	True	True	1	NA	NA
Br	Dep	NA	NA	NA	NA	True	True	1	NA	NA
Br	Dip	NA	NA	NA	NA	True	True	1	NA	NA
Br	Dys	NA	NA	NA	NA	True	True	1	NA	NA
Br	EC	NA	NA	NA	NA	True	True	1	NA	NA
Br	EM	NA	NA	NA	NA	True	True	1	NA	NA
Br	EOS	NA	NA	NA	NA	True	False	-1	NA	NA
Br	EV	NA	NA	NA	NA	True	True	1	NA	NA
Br	EcP	NA	NA	NA	NA	True	True	1	NA	NA
Br	EnC	NA	NA	NA	NA	True	True	1	NA	NA
Br	Ep	NA	NA	NA	NA	True	True	1	NA	NA
Br	FA	NA	NA	NA	NA	True	True	1	NA	NA
Br	FNP	NA	NA	NA	NA	True	True	1	NA	NA
Br	FS	NA	NA	NA	NA	True	True	1	NA	NA
Br	GBP	NA	NA	NA	NA	True	True	1	NA	NA
Br	GC	NA	NA	NA	NA	True	True	1	NA	NA
Br	GD	NA	NA	NA	NA	True	True	1	NA	NA
Br	GERD	NA	NA	NA	NA	True	True	1	NA	NA
Br	GGT	NA	NA	NA	NA	True	False	-1	NA	NA
Br	GP	NA	NA	NA	NA	True	True	1	NA	NA
Br	GU	NA	NA	NA	NA	True	True	1	NA	NA
Br	Gla	NA	NA	NA	NA	True	True	1	NA	NA
Br	Glucose	NA	NA	NA	NA	True	False	-1	NA	NA
Br	Goi	NA	NA	NA	NA	True	True	1	NA	NA
Br	H03A	NA	NA	NA	NA	True	True	1	NA	NA
Br	HAV	NA	NA	NA	NA	True	True	1	NA	NA
Br	HC	NA	NA	NA	NA	True	True	1	NA	NA
Br	HD	NA	NA	NA	NA	True	True	1	NA	NA
Br	HDLC	NA	NA	NA	NA	True	False	-1	NA	NA
Br	HI	NA	NA	NA	NA	True	True	1	NA	NA
Br	HL	NA	NA	NA	NA	True	True	1	NA	NA
Br	Hb	NA	NA	NA	NA	True	False	-1	NA	NA
Br	HbA1c	NA	NA	NA	NA	True	False	-1	NA	NA
Br	Hei	NA	NA	NA	NA	True	False	-1	NA	NA
Br	Her	NA	NA	NA	NA	True	True	1	NA	NA
Br	Ht	NA	NA	NA	NA	True	False	-1	NA	NA
Br	Hype	NA	NA	NA	NA	True	True	1	NA	NA
Br	Hypo	NA	NA	NA	NA	True	True	1	NA	NA
Br	IDA	NA	NA	NA	NA	True	True	1	NA	NA
Br	IH	NA	NA	NA	NA	True	True	1	NA	NA
Br	ILD	NA	NA	NA	NA	True	True	1	NA	NA
Br	IN	NA	NA	NA	NA	True	True	1	NA	NA
Br	IS	NA	NA	NA	NA	True	True	1	NA	NA
Br	ITP	NA	NA	NA	NA	True	True	1	NA	NA
Br	Ile	NA	NA	NA	NA	True	True	1	NA	NA
Br	InH	NA	NA	NA	NA	True	True	1	NA	NA
Br	Ins	NA	NA	NA	NA	True	True	1	NA	NA
Br	Iri	NA	NA	NA	NA	True	True	1	NA	NA
Br	JRA	NA	NA	NA	NA	True	True	1	NA	NA
Br	Kel	NA	NA	NA	NA	True	True	1	NA	NA
Br	L04	NA	NA	NA	NA	True	True	1	NA	NA
Br	LDLC	NA	NA	NA	NA	True	False	-1	NA	NA
Br	LYM	NA	NA	NA	NA	True	False	-1	NA	NA
Br	LiC	NA	NA	NA	NA	True	True	1	NA	NA
Br	LuC	NA	NA	NA	NA	True	True	1	NA	NA
Br	M01A	NA	NA	NA	NA	True	True	1	NA	NA
Br	M05B	NA	NA	NA	NA	True	True	1	NA	NA
Br	MA	NA	NA	NA	NA	True	True	1	NA	NA
Br	MAP	NA	NA	NA	NA	True	False	-1	NA	NA
Br	MCH	NA	NA	NA	NA	True	False	-1	NA	NA
Br	MCHC	NA	NA	NA	NA	True	False	-1	NA	NA
Br	MCV	NA	NA	NA	NA	True	False	-1	NA	NA
Br	MG	NA	NA	NA	NA	True	True	1	NA	NA
Br	MI	NA	NA	NA	NA	True	True	1	NA	NA
Br	ML	NA	NA	NA	NA	True	True	1	NA	NA
Br	MON	NA	NA	NA	NA	True	False	-1	NA	NA
Br	Mas	NA	NA	NA	NA	True	True	1	NA	NA
Br	Men	NA	NA	NA	NA	True	True	1	NA	NA
Br	Myo	NA	NA	NA	NA	True	True	1	NA	NA
Br	N02A	NA	NA	NA	NA	True	True	1	NA	NA
Br	N02BA	NA	NA	NA	NA	True	True	1	NA	NA
Br	N02BE	NA	NA	NA	NA	True	True	1	NA	NA
Br	N02C	NA	NA	NA	NA	True	True	1	NA	NA
Br	N06A	NA	NA	NA	NA	True	True	1	NA	NA
Br	NB	NA	NA	NA	NA	True	True	1	NA	NA
Br	NEU	NA	NA	NA	NA	True	False	-1	NA	NA
Br	NMI	NA	NA	NA	NA	True	True	1	NA	NA
Br	NP	NA	NA	NA	NA	True	True	1	NA	NA
Br	NS	NA	NA	NA	NA	True	True	1	NA	NA
Br	OC	NA	NA	NA	NA	True	True	1	NA	NA
Br	OP	NA	NA	NA	NA	True	True	1	NA	NA
Br	OvC	NA	NA	NA	NA	True	True	1	NA	NA
Br	PA	NA	NA	NA	NA	True	True	1	NA	NA
Br	PAD	NA	NA	NA	NA	True	True	1	NA	NA
Br	PD	NA	NA	NA	NA	True	True	1	NA	NA
Br	PE	NA	NA	NA	NA	True	True	1	NA	NA
Br	PF	NA	NA	NA	NA	True	True	1	NA	NA
Br	PKD	NA	NA	NA	NA	True	True	1	NA	NA
Br	PLC	NA	NA	NA	NA	True	True	1	NA	NA
Br	SBP	NA	NA	NA	NA	True	False	-1	NA	NA
Br	SD	NA	NA	NA	NA	True	True	1	NA	NA
Br	SLE	NA	NA	NA	NA	True	True	1	NA	NA
Br	Sch	NA	NA	NA	NA	True	True	1	NA	NA
Br	T1D	NA	NA	NA	NA	True	True	1	NA	NA
Br	TBil	NA	NA	NA	NA	True	False	-1	NA	NA
Br	TG	NA	NA	NA	NA	True	False	-1	NA	NA
Br	TS	NA	NA	NA	NA	True	True	1	NA	NA
Br	ThC	NA	NA	NA	NA	True	True	1	NA	NA
Br	Typ	NA	NA	NA	NA	True	True	1	NA	NA
Br	UAP	NA	NA	NA	NA	True	True	1	NA	NA
Br	UF	NA	NA	NA	NA	True	True	1	NA	NA
Br	Uro	NA	NA	NA	NA	True	True	1	NA	NA
Br	Uve	NA	NA	NA	NA	True	True	1	NA	NA
Br	Var	NA	NA	NA	NA	True	True	1	NA	NA
Br	Zos	NA	NA	NA	NA	True	True	1	NA	NA
Br	PLT	NA	NA	NA	NA	True	False	-1	NA	NA
Br	PM	NA	NA	NA	NA	True	True	1	NA	NA
Br	PP	NA	NA	NA	NA	True	False	-1	NA	NA
Br	PT	NA	NA	NA	NA	True	True	1	NA	NA
Br	PaC	NA	NA	NA	NA	True	True	1	NA	NA
Br	PeD	NA	NA	NA	NA	True	True	1	NA	NA
Br	Per	NA	NA	NA	NA	True	True	1	NA	NA
Br	Pl	NA	NA	NA	NA	True	True	1	NA	NA
Br	Pn	NA	NA	NA	NA	True	True	1	NA	NA
